Time,Temperature,Depth,Image/video-file,Video tags,BTLVL,Mode,Res,FPS,Overlay,DCCWB,EIS,Autorec,Wifi,Sdcard,Firmware,Lat,Lng,Alt,Salinity,RDRP,BDRP,ISO8601
1670515915,23.3,0.0,,0,100,Unknown,1080p,30,Off,Auto,Off,Off,Off,200.6,22.07.50954,,,,7,0.000,0.000,2022-12-08T12:11:55-04:00
1670515916,23.3,0.0,,0,100,Unknown,1080p,30,Off,Auto,Off,Off,Off,200.6,22.07.50954,,,,7,0.000,0.000,2022-12-08T12:11:56-04:00
1670515917,23.3,0.0,,0,100,Unknown,1080p,30,Off,Auto,Off,Off,Off,200.6,22.07.50954,,,,7,0.000,0.000,2022-12-08T12:11:57-04:00
1670515918,23.3,0.0,,0,100,Unknown,1080p,30,Off,Auto,Off,Off,Off,200.6,22.07.50954,,,,7,0.000,0.000,2022-12-08T12:11:58-04:00
1670515919,23.3,0.0,,0,100,Unknown,1080p,30,Off,Auto,Off,Off,Off,200.6,22.07.50954,,,,7,0.000,0.000,2022-12-08T12:11:59-04:00
1670515920,23.3,0.0,,0,100,Unknown,1080p,30,Off,Auto,Off,Off,Off,200.6,22.07.50954,,,,7,0.000,0.000,2022-12-08T12:12:00-04:00
1670515921,23.3,0.0,,0,100,Unknown,1080p,30,Off,Auto,Off,Off,Off,200.6,22.07.50954,,,,7,0.000,0.000,2022-12-08T12:12:01-04:00
1670515922,23.3,0.0,,0,100,Unknown,1080p,30,Off,Auto,Off,Off,Off,200.6,22.07.50954,,,,7,0.000,0.000,2022-12-08T12:12:02-04:00
1670515923,23.3,0.0,,0,100,Unknown,1080p,30,Off,Auto,Off,Off,Off,200.6,22.07.50954,,,,7,0.000,0.000,2022-12-08T12:12:03-04:00
1670515924,23.3,0.0,,0,100,Unknown,1080p,30,Off,Auto,Off,Off,Off,200.6,22.07.50954,,,,7,0.000,0.000,2022-12-08T12:12:04-04:00
1670515925,23.3,0.0,,0,100,Unknown,1080p,30,Off,Auto,Off,Off,Off,200.6,22.07.50954,,,,7,0.000,0.000,2022-12-08T12:12:05-04:00
1670515926,23.3,0.0,,0,100,Unknown,1080p,30,Off,Auto,Off,Off,Off,200.6,22.07.50954,,,,7,0.000,0.000,2022-12-08T12:12:06-04:00
1670515927,23.3,0.0,,0,100,Unknown,1080p,30,Off,Auto,Off,Off,Off,200.6,22.07.50954,,,,7,0.000,0.000,2022-12-08T12:12:07-04:00
1670515928,23.4,0.0,,0,100,Unknown,1080p,30,Off,Auto,Off,Off,Off,200.6,22.07.50954,,,,7,0.000,0.000,2022-12-08T12:12:08-04:00
1670515929,23.4,0.0,,0,100,Unknown,1080p,30,Off,Auto,Off,Off,Off,200.6,22.07.50954,,,,7,0.000,0.000,2022-12-08T12:12:09-04:00
1670515930,23.4,0.0,,0,100,Unknown,1080p,30,Off,Auto,Off,Off,Off,200.6,22.07.50954,,,,7,0.000,0.000,2022-12-08T12:12:10-04:00
1670515931,23.4,0.0,,0,100,Unknown,1080p,30,Off,Auto,Off,Off,Off,200.6,22.07.50954,,,,7,0.000,0.000,2022-12-08T12:12:11-04:00
1670515932,23.4,0.0,,0,100,Unknown,1080p,30,Off,Auto,Off,Off,Off,200.6,22.07.50954,,,,7,0.000,0.000,2022-12-08T12:12:12-04:00
1670515933,23.4,0.0,,0,100,Unknown,1080p,30,Off,Auto,Off,Off,Off,200.6,22.07.50954,,,,7,0.000,0.000,2022-12-08T12:12:13-04:00
1670515934,23.4,0.0,,0,100,Unknown,1080p,30,Off,Auto,Off,Off,Off,200.6,22.07.50954,,,,7,0.000,0.000,2022-12-08T12:12:14-04:00
1670515935,23.4,0.0,,0,100,Unknown,1080p,30,Off,Auto,Off,Off,Off,200.6,22.07.50954,,,,7,0.000,0.000,2022-12-08T12:12:15-04:00
1670515936,23.4,0.0,,0,100,Unknown,1080p,30,Off,Auto,Off,Off,Off,200.6,22.07.50954,,,,7,0.000,0.000,2022-12-08T12:12:16-04:00
1670515937,23.4,0.0,,0,100,Unknown,1080p,30,Off,Auto,Off,Off,Off,200.6,22.07.50954,,,,7,0.000,0.000,2022-12-08T12:12:17-04:00
1670515938,23.4,0.0,,0,100,Unknown,1080p,30,Off,Auto,Off,Off,Off,200.6,22.07.50954,,,,7,0.000,0.000,2022-12-08T12:12:18-04:00
1670515939,23.4,0.0,,0,100,Unknown,1080p,30,Off,Auto,Off,Off,Off,200.6,22.07.50954,,,,7,0.000,0.000,2022-12-08T12:12:19-04:00
