Time,Temperature,Depth,Image/video-file,Video tags,BTLVL,Mode,Res,FPS,Overlay,DCCWB,EIS,Autorec,Wifi,Sdcard,Firmware,Lat,Lng,Alt,Salinity,RDRP,BDRP,ISO8601
1670162247,26.6,0.0,,0,100,Unknown,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,210.6,22.07.50954,,,,0,0.000,0.000,2022-12-04T09:57:27-04:00
1670162248,26.6,0.0,,0,100,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,210.6,22.07.50954,,,,0,0.000,0.000,2022-12-04T09:57:28-04:00
1670162249,26.7,0.0,,0,100,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,210.6,22.07.50954,,,,0,0.000,0.000,2022-12-04T09:57:29-04:00
1670162250,26.7,0.0,,0,100,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,210.6,22.07.50954,,,,0,0.000,0.000,2022-12-04T09:57:30-04:00
1670162251,26.7,0.0,,0,100,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,210.6,22.07.50954,,,,0,0.000,0.000,2022-12-04T09:57:31-04:00
1670162252,26.7,0.0,,0,100,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,210.6,22.07.50954,,,,0,0.000,0.000,2022-12-04T09:57:32-04:00
1670162253,26.7,0.0,,0,100,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,210.6,22.07.50954,,,,0,0.000,0.000,2022-12-04T09:57:33-04:00
1670162254,26.8,0.0,,0,100,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,210.6,22.07.50954,,,,0,0.000,0.000,2022-12-04T09:57:34-04:00
1670162255,26.8,0.0,,0,100,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,210.6,22.07.50954,,,,0,0.000,0.000,2022-12-04T09:57:35-04:00
1670162256,26.8,0.0,,0,100,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,210.6,22.07.50954,,,,0,0.000,0.000,2022-12-04T09:57:36-04:00
1670162257,26.8,0.0,,0,100,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,210.6,22.07.50954,,,,0,0.000,0.000,2022-12-04T09:57:37-04:00
1670162258,26.8,0.0,,0,100,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,210.6,22.07.50954,,,,0,0.000,0.000,2022-12-04T09:57:38-04:00
1670162259,26.8,0.0,,0,100,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,210.6,22.07.50954,,,,0,0.000,0.000,2022-12-04T09:57:39-04:00
1670162260,26.9,0.0,,0,100,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,210.6,22.07.50954,,,,0,0.000,0.000,2022-12-04T09:57:40-04:00
1670162261,26.9,0.0,,0,100,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,210.6,22.07.50954,,,,0,0.000,0.000,2022-12-04T09:57:41-04:00
1670162262,26.9,0.0,,0,100,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,210.6,22.07.50954,,,,0,0.000,0.000,2022-12-04T09:57:42-04:00
1670162263,26.9,0.0,,0,100,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,210.6,22.07.50954,,,,0,0.000,0.000,2022-12-04T09:57:43-04:00
1670162264,26.9,0.0,,0,100,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,210.6,22.07.50954,,,,0,0.000,0.000,2022-12-04T09:57:44-04:00
1670162265,26.9,0.0,,0,100,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,210.6,22.07.50954,,,,0,0.000,0.000,2022-12-04T09:57:45-04:00
1670162266,26.9,0.0,,0,100,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,210.6,22.07.50954,,,,0,0.000,0.000,2022-12-04T09:57:46-04:00
1670162267,27,0.0,,0,100,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,210.6,22.07.50954,,,,0,0.000,0.000,2022-12-04T09:57:47-04:00
1670162268,27,0.0,,0,100,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,210.6,22.07.50954,,,,0,0.000,0.000,2022-12-04T09:57:48-04:00
1670162269,27,0.0,,0,100,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,210.6,22.07.50954,,,,0,0.000,0.000,2022-12-04T09:57:49-04:00
1670162270,27,0.0,,0,100,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,210.6,22.07.50954,,,,0,0.000,0.000,2022-12-04T09:57:50-04:00
1670162271,27,0.0,,0,100,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,210.6,22.07.50954,,,,0,0.000,0.000,2022-12-04T09:57:51-04:00
1670162272,27,0.0,,0,100,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,210.6,22.07.50954,,,,0,0.000,0.000,2022-12-04T09:57:52-04:00
1670162273,27,0.0,,0,100,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,210.6,22.07.50954,,,,0,0.000,0.000,2022-12-04T09:57:53-04:00
1670162274,27.1,0.0,,0,100,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,210.6,22.07.50954,,,,0,0.000,0.000,2022-12-04T09:57:54-04:00
1670162275,27.1,0.0,,0,100,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,210.6,22.07.50954,,,,0,0.000,0.000,2022-12-04T09:57:55-04:00
