Time,Temperature,Depth,Image/video-file,Video tags,BTLVL,Mode,Res,FPS,Overlay,DCCWB,EIS,Autorec,Wifi,Sdcard,Firmware,Lat,Lng,Alt,Salinity,RDRP,BDRP,ISO8601
1670624563,27.8,0.0,,0,64,Unknown,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,198.0,22.07.50954,,,,16,0.000,0.000,2022-12-09T18:22:43-04:00
1670624564,27.9,0.0,,0,64,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,198.0,22.07.50954,,,,16,0.000,0.000,2022-12-09T18:22:44-04:00
1670624565,27.9,0.0,,0,64,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,198.0,22.07.50954,,,,17,0.000,0.000,2022-12-09T18:22:45-04:00
1670624566,27.9,0.0,,0,64,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,198.0,22.07.50954,,,,17,0.000,0.000,2022-12-09T18:22:46-04:00
1670624567,27.9,0.0,,0,64,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,198.0,22.07.50954,,,,17,0.000,0.000,2022-12-09T18:22:47-04:00
1670624568,27.9,0.0,,0,64,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,198.0,22.07.50954,,,,17,0.000,0.000,2022-12-09T18:22:48-04:00
1670624569,27.9,0.0,,0,64,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,198.0,22.07.50954,,,,17,0.000,0.000,2022-12-09T18:22:49-04:00
1670624570,27.9,0.0,,0,64,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,198.0,22.07.50954,,,,17,0.000,0.000,2022-12-09T18:22:50-04:00
1670624571,27.9,0.0,,0,64,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,198.0,22.07.50954,,,,17,0.000,0.000,2022-12-09T18:22:51-04:00
1670624572,27.9,0.0,,0,64,Snap,4K,60,ON/DEPTH/TEMP,DCC,Off,Off,Off,198.0,22.07.50954,,,,16,0.490,0.510,2022-12-09T18:22:52-04:00
1670624573,27.9,0.0,,0,64,Snap,4K,60,ON/DEPTH/TEMP,DCC,Off,Off,Off,198.0,22.07.50954,,,,16,0.000,0.000,2022-12-09T18:22:53-04:00
1670624574,27.9,0.0,,0,64,Snap,4K,60,ON/DEPTH/TEMP,DCC,Off,Off,Off,198.0,22.07.50954,,,,16,0.000,0.010,2022-12-09T18:22:54-04:00
1670624575,27.9,0.0,,0,64,Snap,4K,60,ON/DEPTH/TEMP,DCC,Off,Off,Off,198.0,22.07.50954,,,,16,0.000,0.010,2022-12-09T18:22:55-04:00
1670624576,27.9,0.0,,0,64,Snap,4K,60,ON/DEPTH/TEMP,DCC,Off,Off,Off,198.0,22.07.50954,,,,16,0.000,0.010,2022-12-09T18:22:56-04:00
1670624577,27.9,0.0,,0,64,Snap,4K,60,ON/DEPTH/TEMP,DCC,Off,Off,Off,198.0,22.07.50954,,,,16,0.000,0.010,2022-12-09T18:22:57-04:00
1670624578,27.9,0.0,,0,64,Snap,4K,60,ON/DEPTH/TEMP,DCC,Off,Off,Off,198.0,22.07.50954,,,,16,0.000,0.010,2022-12-09T18:22:58-04:00
1670624579,27.9,0.0,,0,64,Snap,4K,60,ON/DEPTH/TEMP,DCC,Off,Off,Off,198.0,22.07.50954,,,,16,0.000,0.000,2022-12-09T18:22:59-04:00
1670624580,27.9,0.0,,0,64,Snap,4K,60,ON/DEPTH/TEMP,DCC,Off,Off,Off,198.0,22.07.50954,,,,16,0.000,0.000,2022-12-09T18:23:00-04:00
1670624581,27.9,0.0,,0,64,Snap,4K,60,ON/DEPTH/TEMP,DCC,Off,Off,Off,198.0,22.07.50954,,,,16,0.000,0.000,2022-12-09T18:23:01-04:00
1670624583,27.9,0.0,/DCIM/100PRLNZ/PARA0967.JPG,0,64,Snap,4K,60,ON/DEPTH/TEMP,DCC,Off,Off,Off,198.0,22.07.50954,,,,16,0.000,0.010,2022-12-09T18:23:03-04:00
1670624583,27.9,0.0,,0,64,Snap,4K,60,ON/DEPTH/TEMP,DCC,Off,Off,Off,198.0,22.07.50954,,,,16,0.000,0.030,2022-12-09T18:23:03-04:00
1670624584,27.9,0.0,,0,64,Snap,4K,60,ON/DEPTH/TEMP,DCC,Off,Off,Off,198.0,22.07.50954,,,,16,0.000,0.100,2022-12-09T18:23:04-04:00
1670624585,27.9,0.0,,0,64,Snap,4K,60,ON/DEPTH/TEMP,DCC,Off,Off,Off,198.0,22.07.50954,,,,16,0.000,0.000,2022-12-09T18:23:05-04:00
1670624586,27.9,0.0,,0,64,Snap,4K,60,ON/DEPTH/TEMP,DCC,Off,Off,Off,198.0,22.07.50954,,,,16,0.000,0.080,2022-12-09T18:23:06-04:00
1670624587,27.9,0.0,,0,64,Snap,4K,60,ON/DEPTH/TEMP,DCC,Off,Off,Off,198.0,22.07.50954,,,,16,0.000,0.010,2022-12-09T18:23:07-04:00
1670624588,27.9,0.0,,0,64,Snap,4K,60,ON/DEPTH/TEMP,DCC,Off,Off,Off,198.0,22.07.50954,,,,16,0.000,0.110,2022-12-09T18:23:08-04:00
1670624589,27.9,0.0,,0,64,Snap,4K,60,ON/DEPTH/TEMP,DCC,Off,Off,Off,198.0,22.07.50954,,,,16,0.000,0.100,2022-12-09T18:23:09-04:00
1670624590,27.9,0.0,,0,64,Snap,4K,60,ON/DEPTH/TEMP,DCC,Off,Off,Off,198.0,22.07.50954,,,,16,0.000,0.010,2022-12-09T18:23:10-04:00
1670624591,27.9,0.0,,0,64,Snap,4K,60,ON/DEPTH/TEMP,DCC,Off,Off,Off,198.0,22.07.50954,,,,16,0.000,0.010,2022-12-09T18:23:11-04:00
