Time,Temperature,Depth,Image/video-file,Video tags,BTLVL,Mode,Res,FPS,Overlay,DCCWB,EIS,Autorec,Wifi,Sdcard,Firmware,Lat,Lng,Alt,Salinity,RDRP,BDRP,ISO8601
1670109088,21.1,0.0,,0,100,Unknown,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,210.6,22.07.50954,,,,0,0.000,0.000,2022-12-03T19:11:28-04:00
1670109089,21.1,0.0,,0,100,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,210.6,22.07.50954,,,,0,0.000,0.000,2022-12-03T19:11:29-04:00
1670109090,21.2,0.0,,0,100,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,210.6,22.07.50954,,,,0,0.000,0.000,2022-12-03T19:11:30-04:00
1670109091,21.2,0.0,,0,100,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,210.6,22.07.50954,,,,0,0.000,0.000,2022-12-03T19:11:31-04:00
1670109092,21.2,0.0,,0,100,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,210.6,22.07.50954,,,,0,0.000,0.000,2022-12-03T19:11:32-04:00
1670109093,21.2,0.0,,0,100,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,210.6,22.07.50954,,,,0,0.000,0.000,2022-12-03T19:11:33-04:00
1670109094,21.2,0.0,,0,100,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,210.6,22.07.50954,,,,0,0.000,0.000,2022-12-03T19:11:34-04:00
1670109095,21.2,0.0,,0,100,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,210.6,22.07.50954,,,,0,0.000,0.000,2022-12-03T19:11:35-04:00
1670109096,21.2,0.0,,0,100,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,210.6,22.07.50954,,,,0,0.000,0.000,2022-12-03T19:11:36-04:00
1670109097,21.2,0.0,,0,100,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,210.6,22.07.50954,,,,0,0.000,0.000,2022-12-03T19:11:37-04:00
1670109098,21.2,0.0,,0,100,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,210.6,22.07.50954,,,,0,0.000,0.000,2022-12-03T19:11:38-04:00
1670109099,21.2,0.0,,0,100,Video,4K,60,ON/DEPTH/TEMP,DCC,Off,Off,Off,210.6,22.07.50954,,,,0,0.490,0.490,2022-12-03T19:11:39-04:00
1670109100,21.2,0.0,,0,100,Custom I,4K,60,ON/DEPTH/TEMP,DCC,Off,Off,Off,210.6,22.07.50954,,,,0,0.490,0.490,2022-12-03T19:11:40-04:00
1670109101,21.3,0.0,,0,100,Custom II,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,210.6,22.07.50954,,,,0,0.490,0.490,2022-12-03T19:11:41-04:00
1670109102,21.3,0.0,,0,100,Settings,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,210.6,22.07.50954,,,,0,0.000,0.000,2022-12-03T19:11:42-04:00
1670109103,21.3,0.0,,0,100,Settings,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,210.6,22.07.50954,,,,0,0.000,0.000,2022-12-03T19:11:43-04:00
1670109104,21.3,0.0,,0,100,Settings,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,210.6,22.07.50954,,,,0,0.000,0.000,2022-12-03T19:11:44-04:00
