Time,Temperature,Depth,Image/video-file,Video tags,BTLVL,Mode,Res,FPS,Overlay,DCCWB,EIS,Autorec,Wifi,Sdcard,Firmware,Lat,Lng,Alt,Salinity,RDRP,BDRP,ISO8601
1670466162,32.4,0.0,,0,84,Unknown,1080p,30,Off,Auto,Off,Off,Off,202.0,22.07.50954,,,,2,0.000,0.000,2022-12-07T22:22:42-04:00
1670466163,32.4,0.0,,0,84,Unknown,1080p,30,Off,Auto,Off,Off,Off,202.0,22.07.50954,,,,2,0.000,0.000,2022-12-07T22:22:43-04:00
1670466164,32.4,0.0,,0,84,Unknown,1080p,30,Off,Auto,Off,Off,Off,202.0,22.07.50954,,,,2,0.000,0.000,2022-12-07T22:22:44-04:00
1670466165,32.4,0.0,,0,84,Unknown,1080p,30,Off,Auto,Off,Off,Off,202.0,22.07.50954,,,,2,0.000,0.000,2022-12-07T22:22:45-04:00
1670466166,32.4,0.0,,0,84,Unknown,1080p,30,Off,Auto,Off,Off,Off,202.0,22.07.50954,,,,2,0.000,0.000,2022-12-07T22:22:46-04:00
1670466167,32.4,0.0,,0,84,Unknown,1080p,30,Off,Auto,Off,Off,Off,202.0,22.07.50954,,,,2,0.000,0.000,2022-12-07T22:22:47-04:00
1670466168,32.4,0.0,,0,84,Unknown,1080p,30,Off,Auto,Off,Off,Off,202.0,22.07.50954,,,,2,0.000,0.000,2022-12-07T22:22:48-04:00
1670466169,32.4,0.0,,0,84,Unknown,1080p,30,Off,Auto,Off,Off,Off,202.0,22.07.50954,,,,2,0.000,0.000,2022-12-07T22:22:49-04:00
1670466170,32.4,0.0,,0,83,Unknown,1080p,30,Off,Auto,Off,Off,Off,202.0,22.07.50954,,,,2,0.000,0.000,2022-12-07T22:22:50-04:00
1670466171,32.4,0.0,,0,83,Unknown,1080p,30,Off,Auto,Off,Off,Off,202.0,22.07.50954,,,,2,0.000,0.000,2022-12-07T22:22:51-04:00
1670466172,32.4,0.0,,0,83,Unknown,1080p,30,Off,Auto,Off,Off,Off,202.0,22.07.50954,,,,2,0.000,0.000,2022-12-07T22:22:52-04:00
1670466173,32.4,0.0,,0,83,Unknown,1080p,30,Off,Auto,Off,Off,Off,202.0,22.07.50954,,,,2,0.000,0.000,2022-12-07T22:22:53-04:00
1670466174,32.4,0.0,,0,83,Unknown,1080p,30,Off,Auto,Off,Off,Off,202.0,22.07.50954,,,,2,0.000,0.000,2022-12-07T22:22:54-04:00
1670466175,32.4,0.0,,0,82,Unknown,1080p,30,Off,Auto,Off,Off,Off,202.0,22.07.50954,,,,2,0.000,0.000,2022-12-07T22:22:55-04:00
1670466176,32.4,0.0,,0,82,Unknown,1080p,30,Off,Auto,Off,Off,Off,202.0,22.07.50954,,,,2,0.000,0.000,2022-12-07T22:22:56-04:00
1670466177,32.4,0.0,,0,82,Unknown,1080p,30,Off,Auto,Off,Off,Off,202.0,22.07.50954,,,,2,0.000,0.000,2022-12-07T22:22:57-04:00
1670466178,32.4,0.0,,0,82,Unknown,1080p,30,Off,Auto,Off,Off,Off,202.0,22.07.50954,,,,2,0.000,0.000,2022-12-07T22:22:58-04:00
1670466179,32.4,0.0,,0,82,Unknown,1080p,30,Off,Auto,Off,Off,Off,202.0,22.07.50954,,,,2,0.000,0.000,2022-12-07T22:22:59-04:00
1670466180,32.4,0.0,,0,81,Unknown,1080p,30,Off,Auto,Off,Off,Off,202.0,22.07.50954,,,,2,0.000,0.000,2022-12-07T22:23:00-04:00
