Time,Temperature,Depth,Image/video-file,Video tags,BTLVL,Mode,Res,FPS,Overlay,DCCWB,EIS,Autorec,Wifi,Sdcard,Firmware,Lat,Lng,Alt,Salinity,RDRP,BDRP,ISO8601
1670595351,27.3,0.0,,0,100,Unknown,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,199.1,22.07.50954,,,,19,0.000,0.000,2022-12-09T10:15:51-04:00
1670595352,27.3,0.0,,0,100,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,199.1,22.07.50954,,,,20,0.000,0.000,2022-12-09T10:15:52-04:00
1670595353,27.3,0.0,,0,100,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,199.1,22.07.50954,,,,20,0.000,0.000,2022-12-09T10:15:53-04:00
1670595354,27.2,0.0,,0,100,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,199.1,22.07.50954,,,,20,0.000,0.000,2022-12-09T10:15:54-04:00
1670595355,27.2,0.0,,0,100,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,199.1,22.07.50954,,,,20,0.000,0.000,2022-12-09T10:15:55-04:00
1670595356,27.2,0.0,,0,100,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,199.1,22.07.50954,,,,20,0.000,0.000,2022-12-09T10:15:56-04:00
1670595357,27.1,0.3,,0,100,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,199.1,22.07.50954,,,,20,0.000,0.000,2022-12-09T10:15:57-04:00
1670595358,27.1,0.2,,0,100,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,199.1,22.07.50954,,,,20,0.000,0.000,2022-12-09T10:15:58-04:00
1670595359,27,0.1,,0,100,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,199.1,22.07.50954,,,,134,0.000,0.000,2022-12-09T10:15:59-04:00
1670595360,27,0.1,,0,100,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,199.1,22.07.50954,,,,134,0.000,0.000,2022-12-09T10:16:00-04:00
1670595361,27,0.3,,0,100,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,199.1,22.07.50954,,,,134,0.000,0.000,2022-12-09T10:16:01-04:00
1670595362,27,0.5,,0,100,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,199.1,22.07.50954,,,,134,0.000,0.000,2022-12-09T10:16:02-04:00
1670595363,26.9,0.7,,0,100,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,199.1,22.07.50954,,,,134,0.000,0.000,2022-12-09T10:16:03-04:00
1670595364,26.9,0.6,,0,100,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,199.1,22.07.50954,,,,134,0.000,0.000,2022-12-09T10:16:04-04:00
1670595365,26.9,0.5,,0,100,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,199.1,22.07.50954,,,,134,0.000,0.000,2022-12-09T10:16:05-04:00
1670595366,26.9,0.2,,0,100,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,199.1,22.07.50954,,,,126,0.000,0.000,2022-12-09T10:16:06-04:00
1670595367,26.9,0.1,,0,100,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,199.1,22.07.50954,,,,126,0.000,0.000,2022-12-09T10:16:07-04:00
1670595368,26.8,0.0,,0,100,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,199.1,22.07.50954,,,,126,0.000,0.000,2022-12-09T10:16:08-04:00
1670595369,26.8,0.0,,0,100,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,199.1,22.07.50954,,,,126,0.000,0.000,2022-12-09T10:16:09-04:00
1670595370,26.8,0.0,,0,100,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,199.1,22.07.50954,,,,126,0.000,0.000,2022-12-09T10:16:10-04:00
1670595371,26.8,0.0,,0,100,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,199.1,22.07.50954,,,,126,0.000,0.000,2022-12-09T10:16:11-04:00
1670595372,26.8,0.0,,0,100,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,199.1,22.07.50954,,,,126,0.000,0.000,2022-12-09T10:16:12-04:00
