Time,Temperature,Depth,Image/video-file,Video tags,BTLVL,Mode,Res,FPS,Overlay,DCCWB,EIS,Autorec,Wifi,Sdcard,Firmware,Lat,Lng,Alt,Salinity,RDRP,BDRP,ISO8601
1669646045,25.8,0.0,,0,100,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,221.9,22.07.50954,,,,0,0.000,0.000,2022-11-28T07:34:05-07:00
1669646046,25.8,0.0,,0,100,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,221.9,22.07.50954,,,,0,0.000,0.000,2022-11-28T07:34:06-07:00
1669646047,25.8,0.0,,0,100,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,221.9,22.07.50954,,,,0,0.000,0.000,2022-11-28T07:34:07-07:00
1669646048,25.8,0.0,,0,100,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,221.9,22.07.50954,,,,0,0.000,0.000,2022-11-28T07:34:08-07:00
1669646049,25.8,0.0,,0,100,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,221.9,22.07.50954,,,,0,0.000,0.000,2022-11-28T07:34:09-07:00
1669646050,25.9,0.0,,0,100,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,221.9,22.07.50954,,,,0,0.000,0.000,2022-11-28T07:34:10-07:00
1669646051,25.9,0.0,,0,100,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,221.9,22.07.50954,,,,0,0.000,0.000,2022-11-28T07:34:11-07:00
1669646052,25.9,0.0,,0,100,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,221.9,22.07.50954,,,,0,0.000,0.000,2022-11-28T07:34:12-07:00
1669646053,25.9,0.0,,0,100,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,221.9,22.07.50954,,,,0,0.000,0.000,2022-11-28T07:34:13-07:00
1669646054,25.9,0.0,,0,100,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,221.9,22.07.50954,,,,0,0.000,0.000,2022-11-28T07:34:14-07:00
1669646055,25.9,0.0,,0,100,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,221.9,22.07.50954,,,,0,0.000,0.000,2022-11-28T07:34:15-07:00
1669646056,25.9,0.0,,0,100,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,221.9,22.07.50954,,,,0,0.000,0.000,2022-11-28T07:34:16-07:00
1669646057,25.9,0.0,,0,100,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,221.9,22.07.50954,,,,0,0.000,0.000,2022-11-28T07:34:17-07:00
