Time,Temperature,Depth,Image/video-file,Video tags,BTLVL,Mode,Res,FPS,Overlay,DCCWB,EIS,Autorec,Wifi,Sdcard,Firmware,Lat,Lng,Alt,Salinity,RDRP,BDRP,ISO8601
1669941047,25.3,0.0,,0,86,Unknown,1080p,30,Off,Auto,Off,Off,Off,214.5,22.07.50954,,,,0,0.000,0.000,2022-12-01T20:30:47-04:00
1669941049,25.3,0.0,,0,86,Unknown,1080p,30,Off,Auto,Off,Off,Off,214.5,22.07.50954,,,,0,0.000,0.000,2022-12-01T20:30:49-04:00
1669941050,25.3,0.0,,0,86,Unknown,1080p,30,Off,Auto,Off,Off,Off,214.5,22.07.50954,,,,0,0.000,0.000,2022-12-01T20:30:50-04:00
1669941051,25.3,0.0,,0,86,Unknown,1080p,30,Off,Auto,Off,Off,Off,214.5,22.07.50954,,,,0,0.000,0.000,2022-12-01T20:30:51-04:00
1669941052,25.3,0.0,,0,86,Unknown,1080p,30,Off,Auto,Off,Off,Off,214.5,22.07.50954,,,,0,0.000,0.000,2022-12-01T20:30:52-04:00
1669941053,25.3,0.0,,0,85,Unknown,1080p,30,Off,Auto,Off,Off,Off,214.5,22.07.50954,,,,0,0.000,0.000,2022-12-01T20:30:53-04:00
1669941054,25.3,0.0,,0,85,Unknown,1080p,30,Off,Auto,Off,Off,Off,214.5,22.07.50954,,,,0,0.000,0.000,2022-12-01T20:30:54-04:00
1669941055,25.3,0.0,,0,85,Unknown,1080p,30,Off,Auto,Off,Off,Off,214.5,22.07.50954,,,,0,0.000,0.000,2022-12-01T20:30:55-04:00
1669941056,25.3,0.0,,0,85,Unknown,1080p,30,Off,Auto,Off,Off,Off,214.5,22.07.50954,,,,0,0.000,0.000,2022-12-01T20:30:56-04:00
1669941057,25.3,0.0,,0,85,Unknown,1080p,30,Off,Auto,Off,Off,Off,214.5,22.07.50954,,,,0,0.000,0.000,2022-12-01T20:30:57-04:00
1669941058,25.3,0.0,,0,85,Unknown,1080p,30,Off,Auto,Off,Off,Off,214.5,22.07.50954,,,,0,0.000,0.000,2022-12-01T20:30:58-04:00
1669941059,25.3,0.0,,0,85,Unknown,1080p,30,Off,Auto,Off,Off,Off,214.5,22.07.50954,,,,0,0.000,0.000,2022-12-01T20:30:59-04:00
1669941060,25.3,0.0,,0,85,Unknown,1080p,30,Off,Auto,Off,Off,Off,214.5,22.07.50954,,,,0,0.000,0.000,2022-12-01T20:31:00-04:00
1669941061,25.3,0.0,,0,85,Unknown,1080p,30,Off,Auto,Off,Off,Off,214.5,22.07.50954,,,,0,0.000,0.000,2022-12-01T20:31:01-04:00
1669941062,25.3,0.0,,0,85,Unknown,1080p,30,Off,Auto,Off,Off,Off,214.5,22.07.50954,,,,0,0.000,0.000,2022-12-01T20:31:02-04:00
1669941063,25.3,0.0,,0,84,Unknown,1080p,30,Off,Auto,Off,Off,Off,214.5,22.07.50954,,,,0,0.000,0.000,2022-12-01T20:31:03-04:00
1669941064,25.3,0.0,,0,84,Unknown,1080p,30,Off,Auto,Off,Off,Off,214.5,22.07.50954,,,,0,0.000,0.000,2022-12-01T20:31:04-04:00
1669941065,25.3,0.0,,0,84,Unknown,1080p,30,Off,Auto,Off,Off,Off,214.5,22.07.50954,,,,0,0.000,0.000,2022-12-01T20:31:05-04:00
1669941066,25.3,0.0,,0,84,Unknown,1080p,30,Off,Auto,Off,Off,Off,214.5,22.07.50954,,,,0,0.000,0.000,2022-12-01T20:31:06-04:00
1669941067,25.3,0.0,,0,84,Unknown,1080p,30,Off,Auto,Off,Off,Off,214.5,22.07.50954,,,,0,0.000,0.000,2022-12-01T20:31:07-04:00
1669941068,25.3,0.0,,0,84,Unknown,1080p,30,Off,Auto,Off,Off,Off,214.5,22.07.50954,,,,0,0.000,0.000,2022-12-01T20:31:08-04:00
1669941069,25.3,0.0,,0,84,Unknown,1080p,30,Off,Auto,Off,Off,Off,214.5,22.07.50954,,,,0,0.000,0.000,2022-12-01T20:31:09-04:00
1669941070,25.3,0.0,,0,84,Unknown,1080p,30,Off,Auto,Off,Off,Off,214.5,22.07.50954,,,,0,0.000,0.000,2022-12-01T20:31:10-04:00
1669941071,25.4,0.0,,0,84,Unknown,1080p,30,Off,Auto,Off,Off,Off,214.5,22.07.50954,,,,0,0.000,0.000,2022-12-01T20:31:11-04:00
1669941072,25.3,0.0,,0,84,Unknown,1080p,30,Off,Auto,Off,Off,Off,214.5,22.07.50954,,,,0,0.000,0.000,2022-12-01T20:31:12-04:00
1669941073,25.4,0.0,,0,83,Unknown,1080p,30,Off,Auto,Off,Off,Off,214.5,22.07.50954,,,,0,0.000,0.000,2022-12-01T20:31:13-04:00
1669941074,25.4,0.0,,0,83,Unknown,1080p,30,Off,Auto,Off,Off,Off,214.5,22.07.50954,,,,0,0.000,0.000,2022-12-01T20:31:14-04:00
1669941075,25.4,0.0,,0,83,Unknown,1080p,30,Off,Auto,Off,Off,Off,214.5,22.07.50954,,,,0,0.000,0.000,2022-12-01T20:31:15-04:00
1669941076,25.4,0.0,,0,83,Unknown,1080p,30,Off,Auto,Off,Off,Off,214.5,22.07.50954,,,,0,0.000,0.000,2022-12-01T20:31:16-04:00
1669941077,25.4,0.0,,0,83,Unknown,1080p,30,Off,Auto,Off,Off,Off,214.5,22.07.50954,,,,0,0.000,0.000,2022-12-01T20:31:17-04:00
