Time,Temperature,Depth,Image/video-file,Video tags,BTLVL,Mode,Res,FPS,Overlay,DCCWB,EIS,Autorec,Wifi,Sdcard,Firmware,Lat,Lng,Alt,Salinity,RDRP,BDRP,ISO8601
1670074602,26.5,0.0,,0,76,Unknown,1080p,30,Off,Auto,Off,Off,Off,211.6,22.07.50954,,,,51,0.000,0.000,2022-12-03T09:36:42-04:00
1670074593,26.5,0.0,,0,76,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,211.6,22.07.50954,,,,52,0.000,0.000,2022-12-03T09:36:33-04:00
1670074594,26.5,0.0,,0,76,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,211.6,22.07.50954,,,,52,0.000,0.000,2022-12-03T09:36:34-04:00
1670074595,26.5,0.0,,0,76,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,211.6,22.07.50954,,,,52,0.000,0.000,2022-12-03T09:36:35-04:00
1670074596,26.5,0.0,,0,76,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,211.6,22.07.50954,,,,52,0.000,0.000,2022-12-03T09:36:36-04:00
1670074597,26.5,0.0,,0,76,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,211.6,22.07.50954,,,,52,0.000,0.000,2022-12-03T09:36:37-04:00
1670074598,26.5,0.0,,0,76,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,211.6,22.07.50954,,,,52,0.000,0.000,2022-12-03T09:36:38-04:00
1670074599,26.5,0.0,,0,76,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,211.6,22.07.50954,,,,52,0.000,0.000,2022-12-03T09:36:39-04:00
1670074600,26.5,0.0,,0,76,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,211.6,22.07.50954,,,,52,0.000,0.000,2022-12-03T09:36:40-04:00
1670074601,26.5,0.0,,0,76,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,211.6,22.07.50954,,,,53,0.000,0.000,2022-12-03T09:36:41-04:00
1670074602,26.5,0.0,,0,76,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,211.6,22.07.50954,,,,53,0.000,0.000,2022-12-03T09:36:42-04:00
1670074603,26.5,0.0,,0,76,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,211.6,22.07.50954,,,,53,0.000,0.000,2022-12-03T09:36:43-04:00
1670074604,26.5,0.0,,0,76,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,211.6,22.07.50954,,,,53,0.000,0.000,2022-12-03T09:36:44-04:00
1670074605,26.5,0.0,,0,76,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,211.6,22.07.50954,,,,53,0.000,0.000,2022-12-03T09:36:45-04:00
1670074606,26.5,0.0,,0,76,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,211.6,22.07.50954,,,,53,0.000,0.000,2022-12-03T09:36:46-04:00
1670074607,26.5,0.0,,0,76,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,211.6,22.07.50954,,,,53,0.000,0.000,2022-12-03T09:36:47-04:00
1670074608,26.5,0.0,,0,76,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,211.6,22.07.50954,,,,48,0.000,0.000,2022-12-03T09:36:48-04:00
1670074609,26.5,0.0,,0,76,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,211.6,22.07.50954,,,,48,0.000,0.000,2022-12-03T09:36:49-04:00
1670074610,26.5,0.0,,0,76,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,211.6,22.07.50954,,,,48,0.000,0.000,2022-12-03T09:36:50-04:00
1670074611,26.5,0.0,,0,76,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,211.6,22.07.50954,,,,48,0.000,0.000,2022-12-03T09:36:51-04:00
1670074612,26.5,0.0,,0,76,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,211.6,22.07.50954,,,,48,0.000,0.000,2022-12-03T09:36:52-04:00
1670074613,26.5,0.0,,0,76,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,211.6,22.07.50954,,,,48,0.000,0.000,2022-12-03T09:36:53-04:00
1670074614,26.5,0.0,,0,76,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,211.6,22.07.50954,,,,48,0.000,0.000,2022-12-03T09:36:54-04:00
1670074615,26.5,0.0,,0,76,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,211.6,22.07.50954,,,,0,0.000,0.000,2022-12-03T09:36:55-04:00
1670074616,26.5,0.0,,0,76,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,211.6,22.07.50954,,,,0,0.000,0.000,2022-12-03T09:36:56-04:00
1670074617,26.5,0.0,,0,76,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,211.6,22.07.50954,,,,0,0.000,0.000,2022-12-03T09:36:57-04:00
1670074618,26.5,0.0,,0,76,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,211.6,22.07.50954,,,,0,0.000,0.000,2022-12-03T09:36:58-04:00
