Time,Temperature,Depth,Image/video-file,Video tags,BTLVL,Mode,Res,FPS,Overlay,DCCWB,EIS,Autorec,Wifi,Sdcard,Firmware,Lat,Lng,Alt,Salinity,RDRP,BDRP,ISO8601
1669939719,27.7,0.0,,0,54,Settings,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,On,214.5,22.07.50954,,,,0,0.000,0.000,2022-12-01T20:08:39-04:00
1669939720,27.7,0.0,,0,54,Settings,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,On,214.5,22.07.50954,,,,0,0.000,0.000,2022-12-01T20:08:40-04:00
1669939721,27.7,0.0,,0,54,Settings,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,On,214.5,22.07.50954,,,,0,0.000,0.000,2022-12-01T20:08:41-04:00
1669939722,27.7,0.0,,0,54,Settings,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,On,214.5,22.07.50954,,,,0,0.000,0.000,2022-12-01T20:08:42-04:00
1669939723,27.7,0.0,,0,54,Settings,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,On,214.5,22.07.50954,,,,0,0.000,0.000,2022-12-01T20:08:43-04:00
1669939724,27.7,0.0,,0,54,Settings,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,On,214.5,22.07.50954,,,,0,0.000,0.000,2022-12-01T20:08:44-04:00
1669939725,27.7,0.0,,0,54,Settings,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,On,214.5,22.07.50954,,,,0,0.000,0.000,2022-12-01T20:08:45-04:00
1669939726,27.7,0.0,,0,54,Settings,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,On,214.5,22.07.50954,,,,0,0.000,0.000,2022-12-01T20:08:46-04:00
1669939727,27.7,0.0,,0,54,Settings,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,On,214.5,22.07.50954,,,,0,0.000,0.000,2022-12-01T20:08:47-04:00
1669939728,27.8,0.0,,0,54,Settings,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,On,214.5,22.07.50954,,,,0,0.000,0.000,2022-12-01T20:08:48-04:00
1669939729,27.8,0.0,,0,54,Settings,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,On,214.5,22.07.50954,,,,0,0.000,0.000,2022-12-01T20:08:49-04:00
