Time,Temperature,Depth,Image/video-file,Video tags,BTLVL,Mode,Res,FPS,Overlay,DCCWB,EIS,Autorec,Wifi,Sdcard,Firmware,Lat,Lng,Alt,Salinity,RDRP,BDRP,ISO8601
1670025130,25.3,0.0,,0,83,Unknown,1080p,30,Off,Auto,Off,Off,Off,213.3,22.07.50954,,,,0,0.000,0.000,2022-12-02T19:52:10-04:00
1670025130,25.3,0.0,,0,83,Unknown,1080p,30,Off,Auto,Off,Off,Off,213.3,22.07.50954,,,,0,0.000,0.000,2022-12-02T19:52:10-04:00
1670025131,25.4,0.0,,0,83,Unknown,1080p,30,Off,Auto,Off,Off,Off,213.3,22.07.50954,,,,0,0.000,0.000,2022-12-02T19:52:11-04:00
1670025132,25.4,0.0,,0,83,Unknown,1080p,30,Off,Auto,Off,Off,Off,213.3,22.07.50954,,,,0,0.000,0.000,2022-12-02T19:52:12-04:00
1670025133,25.4,0.0,,0,83,Unknown,1080p,30,Off,Auto,Off,Off,Off,213.3,22.07.50954,,,,0,0.000,0.000,2022-12-02T19:52:13-04:00
1670025134,25.4,0.0,,0,83,Unknown,1080p,30,Off,Auto,Off,Off,Off,213.3,22.07.50954,,,,0,0.000,0.000,2022-12-02T19:52:14-04:00
1670025135,25.4,0.0,,0,82,Unknown,1080p,30,Off,Auto,Off,Off,Off,213.3,22.07.50954,,,,0,0.000,0.000,2022-12-02T19:52:15-04:00
1670025136,25.4,0.0,,0,82,Unknown,1080p,30,Off,Auto,Off,Off,Off,213.3,22.07.50954,,,,0,0.000,0.000,2022-12-02T19:52:16-04:00
1670025137,25.4,0.0,,0,82,Unknown,1080p,30,Off,Auto,Off,Off,Off,213.3,22.07.50954,,,,0,0.000,0.000,2022-12-02T19:52:17-04:00
1670025138,25.4,0.0,,0,82,Unknown,1080p,30,Off,Auto,Off,Off,Off,213.3,22.07.50954,,,,0,0.000,0.000,2022-12-02T19:52:18-04:00
1670025139,25.4,0.0,,0,82,Unknown,1080p,30,Off,Auto,Off,Off,Off,213.3,22.07.50954,,,,0,0.000,0.000,2022-12-02T19:52:19-04:00
1670025140,25.4,0.0,,0,82,Unknown,1080p,30,Off,Auto,Off,Off,Off,213.3,22.07.50954,,,,0,0.000,0.000,2022-12-02T19:52:20-04:00
1670025141,25.4,0.0,,0,82,Unknown,1080p,30,Off,Auto,Off,Off,Off,213.3,22.07.50954,,,,0,0.000,0.000,2022-12-02T19:52:21-04:00
1670025142,25.4,0.0,,0,82,Unknown,1080p,30,Off,Auto,Off,Off,Off,213.3,22.07.50954,,,,0,0.000,0.000,2022-12-02T19:52:22-04:00
1670025143,25.4,0.0,,0,82,Unknown,1080p,30,Off,Auto,Off,Off,Off,213.3,22.07.50954,,,,0,0.000,0.000,2022-12-02T19:52:23-04:00
1670025144,25.4,0.0,,0,82,Unknown,1080p,30,Off,Auto,Off,Off,Off,213.3,22.07.50954,,,,0,0.000,0.000,2022-12-02T19:52:24-04:00
1670025145,25.4,0.0,,0,82,Unknown,1080p,30,Off,Auto,Off,Off,Off,213.3,22.07.50954,,,,0,0.000,0.000,2022-12-02T19:52:25-04:00
