Time,Temperature,Depth,Image/video-file,Video tags,BTLVL,Mode,Res,FPS,Overlay,DCCWB,EIS,Autorec,Wifi,Sdcard,Firmware,Lat,Lng,Alt,Salinity,RDRP,BDRP,ISO8601
1669844946,23.3,0.0,,0,78,Unknown,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,215.9,22.07.50954,,,,0,0.000,0.000,2022-11-30T17:49:06-04:00
1669844947,23.3,0.0,,0,78,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,215.9,22.07.50954,,,,0,0.000,0.000,2022-11-30T17:49:07-04:00
1669844948,23.3,0.0,,0,78,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,215.9,22.07.50954,,,,0,0.000,0.000,2022-11-30T17:49:08-04:00
1669844949,23.3,0.0,,0,78,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,215.9,22.07.50954,,,,0,0.000,0.000,2022-11-30T17:49:09-04:00
1669844950,23.4,0.0,,0,78,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,215.9,22.07.50954,,,,0,0.000,0.000,2022-11-30T17:49:10-04:00
1669844951,23.3,0.0,,0,78,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,215.9,22.07.50954,,,,0,0.000,0.000,2022-11-30T17:49:11-04:00
1669844952,23.4,0.0,,0,78,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,215.9,22.07.50954,,,,0,0.000,0.000,2022-11-30T17:49:12-04:00
1669844953,23.4,0.0,,0,78,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,215.9,22.07.50954,,,,0,0.000,0.000,2022-11-30T17:49:13-04:00
1669844954,23.4,0.0,,0,78,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,215.9,22.07.50954,,,,0,0.000,0.000,2022-11-30T17:49:14-04:00
1669844955,23.4,0.0,,0,78,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,215.9,22.07.50954,,,,0,0.000,0.000,2022-11-30T17:49:15-04:00
1669844956,23.4,0.0,,0,78,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,215.9,22.07.50954,,,,0,0.000,0.000,2022-11-30T17:49:16-04:00
