Time,Temperature,Depth,Image/video-file,Video tags,BTLVL,Mode,Res,FPS,Overlay,DCCWB,EIS,Autorec,Wifi,Sdcard,Firmware,Lat,Lng,Alt,Salinity,RDRP,BDRP,ISO8601
1670635298,33.9,0.0,,0,18,Settings,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,195.3,22.07.50954,,,,23,0.000,0.000,2022-12-09T21:21:38-04:00
1670635299,33.9,0.0,,0,18,Settings,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,195.3,22.07.50954,,,,23,0.000,0.000,2022-12-09T21:21:39-04:00
1670635300,33.9,0.0,,0,19,Settings,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,195.3,22.07.50954,,,,23,0.000,0.000,2022-12-09T21:21:40-04:00
1670635301,33.9,0.0,,0,19,Settings,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,195.3,22.07.50954,,,,23,0.000,0.000,2022-12-09T21:21:41-04:00
1670635302,33.9,0.0,,0,19,Settings,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,195.3,22.07.50954,,,,23,0.000,0.000,2022-12-09T21:21:42-04:00
1670635303,33.9,0.0,,0,19,Settings,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,195.3,22.07.50954,,,,23,0.000,0.000,2022-12-09T21:21:43-04:00
1670635304,33.9,0.0,,0,19,Settings,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,195.3,22.07.50954,,,,23,0.000,0.000,2022-12-09T21:21:44-04:00
1670635305,33.9,0.0,,0,19,Settings,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,195.3,22.07.50954,,,,23,0.000,0.000,2022-12-09T21:21:45-04:00
1670635306,33.9,0.0,,0,19,Settings,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,195.3,22.07.50954,,,,23,0.000,0.000,2022-12-09T21:21:46-04:00
1670635307,33.9,0.0,,0,19,Settings,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,195.3,22.07.50954,,,,23,0.000,0.000,2022-12-09T21:21:47-04:00
1670635308,33.9,0.0,,0,19,Settings,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,195.3,22.07.50954,,,,23,0.000,0.000,2022-12-09T21:21:48-04:00
1670635309,33.9,0.0,,0,19,Settings,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,195.3,22.07.50954,,,,23,0.000,0.000,2022-12-09T21:21:49-04:00
1670635310,33.9,0.0,,0,19,Settings,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,195.3,22.07.50954,,,,23,0.000,0.000,2022-12-09T21:21:50-04:00
