Time,Temperature,Depth,Image/video-file,Video tags,BTLVL,Mode,Res,FPS,Overlay,DCCWB,EIS,Autorec,Wifi,Sdcard,Firmware,Lat,Lng,Alt,Salinity,RDRP,BDRP,ISO8601
1669846453,31.8,0.0,,0,62,Settings,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,On,215.9,22.07.50954,12.170466,-68.287906,19.80,0,0.000,0.000,2022-11-30T18:14:13-04:00
1669846454,31.8,0.0,,0,62,Settings,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,On,215.9,22.07.50954,12.170470,-68.287909,19.90,0,0.000,0.000,2022-11-30T18:14:14-04:00
1669846455,31.8,0.0,,0,62,Settings,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,On,215.9,22.07.50954,12.170473,-68.287911,20.10,0,0.000,0.000,2022-11-30T18:14:15-04:00
1669846456,31.8,0.0,,0,62,Settings,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,On,215.9,22.07.50954,12.170474,-68.287911,20.20,0,0.000,0.000,2022-11-30T18:14:16-04:00
1669846457,31.8,0.0,,0,62,Settings,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,On,215.9,22.07.50954,12.170480,-68.287914,20.40,0,0.000,0.000,2022-11-30T18:14:17-04:00
1669846458,31.8,0.0,,0,62,Settings,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,On,215.9,22.07.50954,12.170486,-68.287919,20.60,0,0.000,0.000,2022-11-30T18:14:18-04:00
1669846459,31.8,0.0,,0,62,Settings,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,On,215.9,22.07.50954,12.170490,-68.287921,20.80,0,0.000,0.000,2022-11-30T18:14:19-04:00
1669846460,31.8,0.0,,0,62,Settings,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,On,215.9,22.07.50954,12.170492,-68.287920,20.80,0,0.000,0.000,2022-11-30T18:14:20-04:00
1669846461,31.8,0.0,,0,62,Settings,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,On,215.9,22.07.50954,12.170492,-68.287921,21.00,0,0.000,0.000,2022-11-30T18:14:21-04:00
1669846462,31.8,0.0,,0,62,Settings,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,On,215.9,22.07.50954,12.170495,-68.287922,21.00,0,0.000,0.000,2022-11-30T18:14:22-04:00
1669846463,31.8,0.0,,0,62,Settings,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,On,215.9,22.07.50954,12.170500,-68.287925,21.00,0,0.000,0.000,2022-11-30T18:14:23-04:00
1669846464,31.8,0.0,,0,62,Settings,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,On,215.9,22.07.50954,12.170500,-68.287925,20.90,0,0.000,0.000,2022-11-30T18:14:24-04:00
1669846465,31.8,0.0,,0,62,Settings,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,On,215.9,22.07.50954,12.170502,-68.287925,20.90,0,0.000,0.000,2022-11-30T18:14:25-04:00
1669846466,31.9,0.0,,0,62,Settings,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,On,215.9,22.07.50954,12.170498,-68.287921,20.80,0,0.000,0.000,2022-11-30T18:14:26-04:00
1669846467,31.9,0.0,,0,62,Settings,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,On,215.9,22.07.50954,12.170499,-68.287920,20.90,0,0.000,0.000,2022-11-30T18:14:27-04:00
1669846468,31.8,0.0,,0,62,Settings,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,On,215.9,22.07.50954,12.170504,-68.287919,21.10,0,0.000,0.000,2022-11-30T18:14:28-04:00
1669846469,31.9,0.0,,0,62,Settings,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,On,215.9,22.07.50954,12.170504,-68.287916,21.30,0,0.000,0.000,2022-11-30T18:14:29-04:00
1669846470,31.8,0.0,,0,62,Settings,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,On,215.9,22.07.50954,12.170505,-68.287915,21.50,0,0.000,0.000,2022-11-30T18:14:30-04:00
1669846471,31.9,0.0,,0,62,Settings,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,On,215.9,22.07.50954,12.170507,-68.287915,21.70,0,0.000,0.000,2022-11-30T18:14:31-04:00
