Time,Temperature,Depth,Image/video-file,Video tags,BTLVL,Mode,Res,FPS,Overlay,DCCWB,EIS,Autorec,Wifi,Sdcard,Firmware,Lat,Lng,Alt,Salinity,RDRP,BDRP,ISO8601
1669991269,26.1,0.0,,0,76,Unknown,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,213.9,22.07.50954,,,,90,0.000,0.000,2022-12-02T10:27:49-04:00
1669991270,26.1,0.0,,0,76,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,213.9,22.07.50954,,,,90,0.000,0.000,2022-12-02T10:27:50-04:00
1669991271,26.1,0.0,,0,76,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,213.9,22.07.50954,,,,90,0.000,0.000,2022-12-02T10:27:51-04:00
1669991272,26.1,0.1,,0,76,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,213.9,22.07.50954,,,,90,0.000,0.000,2022-12-02T10:27:52-04:00
1669991273,26.2,0.1,,0,76,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,213.9,22.07.50954,,,,90,0.000,0.000,2022-12-02T10:27:53-04:00
1669991274,26.2,0.1,,0,76,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,213.9,22.07.50954,,,,90,0.000,0.000,2022-12-02T10:27:54-04:00
1669991275,26.2,0.1,,0,76,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,213.9,22.07.50954,,,,89,0.000,0.000,2022-12-02T10:27:55-04:00
1669991276,26.2,0.2,,0,76,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,213.9,22.07.50954,,,,89,0.000,0.000,2022-12-02T10:27:56-04:00
1669991277,26.2,0.0,,0,76,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,213.9,22.07.50954,,,,89,0.000,0.000,2022-12-02T10:27:57-04:00
1669991278,26.3,0.0,,0,76,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,213.9,22.07.50954,,,,89,0.000,0.000,2022-12-02T10:27:58-04:00
1669991279,26.3,0.0,,0,76,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,213.9,22.07.50954,,,,89,0.000,0.000,2022-12-02T10:27:59-04:00
1669991280,26.3,0.0,,0,76,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,213.9,22.07.50954,,,,89,0.000,0.000,2022-12-02T10:28:00-04:00
1669991281,26.3,0.0,,0,76,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,213.9,22.07.50954,,,,89,0.000,0.000,2022-12-02T10:28:01-04:00
1669991282,26.4,0.1,,0,76,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,213.9,22.07.50954,,,,88,0.000,0.000,2022-12-02T10:28:02-04:00
1669991283,26.4,0.0,,0,76,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,213.9,22.07.50954,,,,88,0.000,0.000,2022-12-02T10:28:03-04:00
1669991284,26.4,0.0,,0,76,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,213.9,22.07.50954,,,,88,0.000,0.000,2022-12-02T10:28:04-04:00
1669991285,26.4,0.0,,0,76,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,213.9,22.07.50954,,,,88,0.000,0.000,2022-12-02T10:28:05-04:00
1669991286,26.4,0.0,,0,76,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,213.9,22.07.50954,,,,88,0.000,0.000,2022-12-02T10:28:06-04:00
1669991287,26.4,0.0,,0,76,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,213.9,22.07.50954,,,,88,0.000,0.000,2022-12-02T10:28:07-04:00
1669991288,26.4,0.0,,0,76,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,213.9,22.07.50954,,,,88,0.000,0.000,2022-12-02T10:28:08-04:00
1669991289,26.4,0.0,,0,76,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,213.9,22.07.50954,,,,88,0.000,0.000,2022-12-02T10:28:09-04:00
1669991290,26.5,0.0,,0,76,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,213.9,22.07.50954,,,,88,0.000,0.000,2022-12-02T10:28:10-04:00
1669991291,26.5,0.0,,0,76,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,213.9,22.07.50954,,,,88,0.000,0.000,2022-12-02T10:28:11-04:00
1669991292,26.5,0.0,,0,76,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,213.9,22.07.50954,,,,88,0.000,0.000,2022-12-02T10:28:12-04:00
1669991293,26.5,0.0,,0,76,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,213.9,22.07.50954,,,,88,0.000,0.000,2022-12-02T10:28:13-04:00
1669991294,26.5,0.0,,0,76,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,213.9,22.07.50954,,,,88,0.000,0.000,2022-12-02T10:28:14-04:00
1669991295,26.5,0.1,,0,76,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,213.9,22.07.50954,,,,88,0.000,0.000,2022-12-02T10:28:15-04:00
1669991296,26.5,0.1,,0,76,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,213.9,22.07.50954,,,,88,0.000,0.000,2022-12-02T10:28:16-04:00
1669991297,26.5,0.1,,0,76,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,213.9,22.07.50954,,,,88,0.000,0.000,2022-12-02T10:28:17-04:00
1669991298,26.5,0.0,,0,76,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,213.9,22.07.50954,,,,88,0.000,0.000,2022-12-02T10:28:18-04:00
1669991299,26.5,0.0,,0,76,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,213.9,22.07.50954,,,,88,0.000,0.000,2022-12-02T10:28:19-04:00
1669991300,26.5,0.0,,0,76,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,213.9,22.07.50954,,,,88,0.000,0.000,2022-12-02T10:28:20-04:00
1669991301,26.5,0.0,,0,76,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,213.9,22.07.50954,,,,88,0.000,0.000,2022-12-02T10:28:21-04:00
1669991302,26.6,0.0,,0,76,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,213.9,22.07.50954,,,,88,0.000,0.000,2022-12-02T10:28:22-04:00
1669991303,26.6,0.1,,0,76,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,213.9,22.07.50954,,,,88,0.000,0.000,2022-12-02T10:28:23-04:00
1669991304,26.6,0.1,,0,75,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,213.9,22.07.50954,,,,88,0.000,0.000,2022-12-02T10:28:24-04:00
1669991305,26.6,0.1,,0,75,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,213.9,22.07.50954,,,,88,0.000,0.000,2022-12-02T10:28:25-04:00
1669991306,26.6,0.1,,0,75,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,213.9,22.07.50954,,,,88,0.000,0.000,2022-12-02T10:28:26-04:00
1669991307,26.6,0.1,,0,75,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,213.9,22.07.50954,,,,88,0.000,0.000,2022-12-02T10:28:27-04:00
1669991308,26.6,0.1,,0,75,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,213.9,22.07.50954,,,,88,0.000,0.000,2022-12-02T10:28:28-04:00
1669991309,26.6,0.1,,0,75,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,213.9,22.07.50954,,,,88,0.000,0.000,2022-12-02T10:28:29-04:00
1669991310,26.6,0.1,,0,75,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,213.9,22.07.50954,,,,87,0.000,0.000,2022-12-02T10:28:30-04:00
1669991311,26.6,0.1,,0,75,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,213.9,22.07.50954,,,,87,0.000,0.000,2022-12-02T10:28:31-04:00
1669991312,26.6,0.0,,0,75,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,213.9,22.07.50954,,,,87,0.000,0.000,2022-12-02T10:28:32-04:00
1669991313,26.6,0.1,,0,75,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,213.9,22.07.50954,,,,87,0.000,0.000,2022-12-02T10:28:33-04:00
1669991314,26.6,0.2,,0,75,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,213.9,22.07.50954,,,,87,0.000,0.000,2022-12-02T10:28:34-04:00
1669991315,26.6,0.1,,0,75,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,213.9,22.07.50954,,,,87,0.000,0.000,2022-12-02T10:28:35-04:00
1669991316,26.6,0.0,,0,75,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,213.9,22.07.50954,,,,87,0.000,0.000,2022-12-02T10:28:36-04:00
1669991317,26.6,0.0,,0,75,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,213.9,22.07.50954,,,,87,0.000,0.000,2022-12-02T10:28:37-04:00
1669991318,26.6,0.0,,0,75,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,213.9,22.07.50954,,,,87,0.000,0.000,2022-12-02T10:28:38-04:00
1669991319,26.6,0.1,,0,75,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,213.9,22.07.50954,,,,87,0.000,0.000,2022-12-02T10:28:39-04:00
1669991320,26.6,0.2,,0,75,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,213.9,22.07.50954,,,,87,0.000,0.000,2022-12-02T10:28:40-04:00
1669991321,26.6,0.2,,0,75,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,213.9,22.07.50954,,,,87,0.000,0.000,2022-12-02T10:28:41-04:00
1669991322,26.7,0.3,,0,75,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,213.9,22.07.50954,,,,87,0.000,0.000,2022-12-02T10:28:42-04:00
1669991323,26.7,0.3,,0,75,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,213.9,22.07.50954,,,,87,0.000,0.000,2022-12-02T10:28:43-04:00
1669991324,26.7,0.2,,0,75,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,213.9,22.07.50954,,,,87,0.000,0.000,2022-12-02T10:28:44-04:00
1669991325,26.7,0.1,,0,75,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,213.9,22.07.50954,,,,87,0.000,0.000,2022-12-02T10:28:45-04:00
1669991326,26.7,0.0,,0,75,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,213.9,22.07.50954,,,,87,0.000,0.000,2022-12-02T10:28:46-04:00
1669991327,26.7,0.1,,0,75,Power,1080p,30,ON/DEPTH/TEMP,DCC,Off,Off,Off,213.9,22.07.50954,,,,87,0.000,0.000,2022-12-02T10:28:47-04:00
